"","id","name","top","bottom","hue","value","chroma","thickness","Calhaus","Cascalho","TFSA","pH","P","Na","K","Ca","Mg","Al","H_AL","C","H","N","SM","BD","PD","clay","sand","silt","textural_class","soil_class","UM","DEM","slope","aspect","northernness","plan_curv","prof_curv","convergence","cat_area","twi","ls_factor","rsp","chnd","chnb","band1","band2","band3","band4","band5","NDVI","SAVI","X","Y"
"301","P3","Bt1",48,65,"2.5YR",3,6,17,NA,NA,NA,5.8,0,0.083,0.02,3.2,1.5,0,3.7,9.8,NA,NA,NA,1.57,"2.54",396,482,122,NA,"ARGISSOLO VERMELHO Eutrófico nitossólico","UM4",32.9839973449707,15.762279510498,264.58544921875,84.58544921875,0.000560776155907661,-0.00233270297758281,0.187007308006287,219.294204711914,6.01001739501953,1.91275453567505,0.63355016708374,13.0795021057129,19.9044952392578,0.117200002074242,0.195099994540215,0.141699999570847,0.333700001239777,0.729900002479553,0.674850821495056,0.643263339996338,636116.219999666,7483433.19992333
"302","P3","Bt2",65,86,"2.5YR",3,6,21,NA,NA,NA,5.8,0,0.083,0.02,3.5,1,0,3,9.7,NA,NA,11.3,1.4,"2.59",421,421,158,NA,"ARGISSOLO VERMELHO Eutrófico nitossólico","UM4",32.9839973449707,15.762279510498,264.58544921875,84.58544921875,0.000560776155907661,-0.00233270297758281,0.187007308006287,219.294204711914,6.01001739501953,1.91275453567505,0.63355016708374,13.0795021057129,19.9044952392578,0.117200002074242,0.195099994540215,0.141699999570847,0.333700001239777,0.729900002479553,0.674850821495056,0.643263339996338,636116.219999666,7483433.19992333
"303","P3","Bt3",86,108,"2.5YR",3,6,22,NA,NA,NA,6.1,2,0.099,0.01,3.4,3.3,0,1.5,9,NA,NA,12.2,1.24,"2.5499999999999998",657,212,131,NA,"ARGISSOLO VERMELHO Eutrófico nitossólico","UM4",32.9839973449707,15.762279510498,264.58544921875,84.58544921875,0.000560776155907661,-0.00233270297758281,0.187007308006287,219.294204711914,6.01001739501953,1.91275453567505,0.63355016708374,13.0795021057129,19.9044952392578,0.117200002074242,0.195099994540215,0.141699999570847,0.333700001239777,0.729900002479553,0.674850821495056,0.643263339996338,636116.219999666,7483433.19992333
"304","P3","Bt4",108,147,"2.5YR",4,6,39,NA,NA,NA,5.9,2,0.083,0.02,3.6,2,0,2.2,9.4,NA,NA,5.7,1.27,"2.65",779,112,109,NA,"ARGISSOLO VERMELHO Eutrófico nitossólico","UM4",32.9839973449707,15.762279510498,264.58544921875,84.58544921875,0.000560776155907661,-0.00233270297758281,0.187007308006287,219.294204711914,6.01001739501953,1.91275453567505,0.63355016708374,13.0795021057129,19.9044952392578,0.117200002074242,0.195099994540215,0.141699999570847,0.333700001239777,0.729900002479553,0.674850821495056,0.643263339996338,636116.219999666,7483433.19992333
"305","P3","Bt5",147,164,"2.5YR",4,6,17,NA,NA,NA,6,2,0.079,0.02,4.9,1.5,0,1.9,9.1,NA,NA,NA,1.37,"2.67",624,81,295,NA,"ARGISSOLO VERMELHO Eutrófico nitossólico","UM4",32.9839973449707,15.762279510498,264.58544921875,84.58544921875,0.000560776155907661,-0.00233270297758281,0.187007308006287,219.294204711914,6.01001739501953,1.91275453567505,0.63355016708374,13.0795021057129,19.9044952392578,0.117200002074242,0.195099994540215,0.141699999570847,0.333700001239777,0.729900002479553,0.674850821495056,0.643263339996338,636116.219999666,7483433.19992333
"306","P4","A1",0,15,"5YR",3,1,15,NA,NA,NA,5.7,35,0.062,0.1,1.5,1,0.2,7.9,7.7,NA,NA,4.5,1.64,"1.64",58,794,148,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"307","P4","A2",15,35,"5YR",4,1,20,NA,NA,NA,5.1,19,0.035,0.03,0.7,0.7,0.4,4.7,6.5,NA,NA,2.4,1.85,"1.85",60,830,110,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"308","P4","E",35,57,"10YR",5,3,22,NA,NA,NA,5.4,21,0.04,0.01,0.7,0.6,0.4,3.7,6.3,NA,NA,2.7,1.83,"1.83",54,866,80,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"309","P4","Btg1",57,80,"10YR",6,2,23,NA,NA,NA,5,16,0.309,0.02,2.1,1.9,4.4,12.7,3.2,NA,NA,5.8,1.84,"1.84",370,530,100,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"310","P4","Btg2",80,110,"10YR",6,2,30,NA,NA,NA,5,17,0.309,0.02,3.1,2.8,4.3,9.9,0.4,NA,NA,7.5,1.97,"1.97",311,563,126,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"311","P4","Btg3",110,123,"10YR",5,2,13,NA,NA,NA,5.1,17,0.353,0.03,4.2,4.1,4,9.9,4.5,NA,NA,4.1,1.77,"1.77",278,559,163,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"312","P4","Cg",123,140,"10YR",6,2,17,NA,NA,NA,4.9,17,0.397,0.4,5.5,5.3,3.3,8.6,6.2,NA,NA,8.3,1.52,"1.52",265,613,122,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",21.0201225280762,1.65545332431793,250.499816894531,70.4998168945312,0.000620310427621007,0.000945622799918056,0.850034475326538,5240.291015625,11.4372806549072,0.195822551846504,0.000397466763388366,0.003387451171875,21.0167350769043,0.0952999964356422,0.161500006914139,0.0961000025272369,0.299299985170364,0.796000003814697,0.784553289413452,0.754148423671722,635964.319999666,7483368.76992332
"313","P5","A",0,9,"5YR 4/1",4,1,9,NA,NA,NA,5.5,41,0.035,0.14,1.4,0.8,0,2.8,1.4,NA,NA,1.4,1.58,"2,62",31,913,56,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"314","P5","E1",9,24,"7.5YR",4,2,15,NA,NA,NA,5.9,31,0.026,0.05,1,0.5,0,1.5,6.9,NA,NA,2.8,1.42,"2.63",18,910,72,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"315","P5","E2",24,38,"7.5YR",4,2,14,NA,NA,NA,6.1,24,0.026,0.07,1,1,0,1.1,6.9,NA,NA,2,1.38,"2.6",17,922,61,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"316","P5","E3",38,116,"10YR",5,2,78,NA,NA,NA,6.2,18,0.022,0.01,0.7,0.7,0,0.6,1.4,NA,NA,0.9,1.61,"2.63",17,930,53,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"317","P5","E4",116,145,"10YR",5,2,29,NA,NA,NA,6.1,30,0.035,0.02,0.7,0.6,0,0.7,1.8,NA,NA,3.1,1.75,"2.6",40,875,85,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"318","P5","E5",145,158,"10YR",5,3,13,NA,NA,NA,5,17,0.053,0.06,1,0.9,1.1,4.7,2.4,NA,NA,6.1,1.78,"2.56",20,717,263,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"319","P5","Btg",158,172,"10YR",5,2,14,NA,NA,NA,4.9,16,0.049,0.08,2,0.7,1.4,6.2,2.9,NA,NA,4.2,1.74,"2.54",267,621,112,NA,"PLANOSSOLO HÁPLICO Distrófico espessarênico","UM2",23.602518081665,0.942440032958984,143.706420898438,36.2935791015625,0.00131661235354841,0.0150417629629374,22.6549072265625,4.37519311904907,4.37765645980835,0.020498825237155,0.703554749488831,3.78742408752441,19.8150939941406,0.135800004005432,0.171700000762939,0.149299994111061,0.295500010251999,0.586199998855591,0.594017684459686,0.530432999134064,635955.899999667,7483454.77992333
"320","P6","A",0,13,"7.5YR",3,1,13,NA,NA,NA,5.4,47,0.172,0.11,2.3,1.7,0.2,8.4,5.7,NA,NA,4.7,1.39,"2.5",50,762,188,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
"321","P6","AE",13,32,"10YR",3,2,19,NA,NA,NA,5,22,0.044,0.02,1,1,0.4,3.7,2.6,NA,NA,3.1,1.47,"2.5499999999999998",49,884,67,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
"322","P6","E",32,44,"10YR",4,2,12,NA,NA,NA,5,21,0.044,0.01,1.1,1,0.5,2.1,6.2,NA,NA,4.1,1.62,"2.63",45,878,77,NA,"PLANOSSOLO HÁPLICO Distrófico gleissólico","UM1",19.4947032928467,1.49053561687469,335.940002441406,155.940002441406,-0.00627862429246306,-0.00422037625685334,-12.0283279418945,7550.56103515625,12.6006116867065,0.211135432124138,0.0184896141290665,0.151945114135742,19.3427581787109,0.120600000023842,0.166600003838539,0.122100003063679,0.303600013256073,0.655799984931946,0.686077892780304,0.626457452774048,635924.139999666,7483562.21992333
